"site","human_influence_index","annual_temp","annual_prec","prec_seasonality","prec_driest_quarter","prec_warmest_quarter","mean_temp_diurnal_range","isothermality","temp_seasonality","temp_annual_range","annual_pet","aridity_index","climate_moisture","continentality","aurhely_annual_prec","aurhely_annual_temp","gsl","longitude","latitude"
"689120",34,77.1523732763592,845.963578218928,14.0930774655635,172.809298047523,174.195976342612,82,297.293600829525,6624.43992605678,276.706399170475,794.374876946659,27.3474476275045,0.245142880072758,17.8751772405404,944.31999206543,6.94633339674522,168,6.11893975630928,45.0471068222759
"689123",34,77.1523732763592,845.963578218928,14.0930774655635,172.809298047523,174.195976342612,82,297.293600829525,6624.43992605678,276.706399170475,794.374876946659,27.3474476275045,0.245142880072758,17.8751772405404,944.31999206543,6.94633339674522,168,6.11893975630928,45.0471068222759
"689125",34,77.1523732763592,845.963578218928,14.0930774655635,172.809298047523,174.195976342612,82,297.293600829525,6624.43992605678,276.706399170475,794.374876946659,27.3474476275045,0.245142880072758,17.8751772405404,944.31999206543,6.94633339674522,168,6.11893975630928,45.0471068222759
"689129",34,77.1806519008574,861.297739530738,13.6998618727175,176.555105426752,177.643795011519,82,297.41852887048,6621.91634650413,276.58147112952,794.368797621419,28.2025477034998,0.247530106710371,17.8849686485092,970.720001220703,8.59366651537518,152,6.10624844683311,45.0474616504772
"689140",34,77.1806519008574,861.297739530738,13.6998618727175,176.555105426752,177.643795011519,82,297.41852887048,6621.91634650413,276.58147112952,794.368797621419,28.2025477034998,0.247530106710371,17.8849686485092,970.720001220703,8.59366651537518,152,6.10624844683311,45.0474616504772
"689232",14.3374217362179,107.886648346756,690.43769219334,23.5053089262442,114.409523541133,128.312800630463,83,302,6495.04635782531,274,862.694885971301,38.9969840239913,0.0106496187271716,17.3303184894929,873.319995880127,10.1716667493184,186,5.54159524476442,44.368201097914
"689240",13.6207095986549,107.02456676206,674.068755180489,24.3790284106298,109.087968839477,122.425245378211,83,302,6492.1897787126,274,858.381294537973,38.2432920592787,0.01983446956879,17.3320889558204,873.319995880127,10.1716667493184,186,5.54199915610187,44.3771980814918
"689245",13.6207095986549,107.02456676206,674.068755180489,24.3790284106298,109.087968839477,122.425245378211,83,302,6492.1897787126,274,858.381294537973,38.2432920592787,0.01983446956879,17.3320889558204,873.319995880127,10.1716667493184,186,5.54199915610187,44.3771980814918
"689319",16,44.7116352880907,1702.43372364645,8.15796845894062,382.424143476814,382.424143476814,81,301.786664180875,6361.23835419864,267.213335819125,632.6710056712,18.3789291678507,0.530515968923282,16.7951831777223,2019.79998779297,7.97099988857905,215,5.76372038982474,45.3177711989704
"689365",11,64.6469193345916,1466.62106974974,7.27752363462063,341.369762864899,344.767306290182,81,298.871174319141,6437.03760357949,269.285365987723,721.273517603672,18.9526701464388,0.407162735769581,17.4921705889401,2019.79998779297,7.97099988857905,215,5.77692409108722,45.3264542289358
"689399",16,45.967697063819,1714.70748257097,6.19399812655893,402.714168703398,404.52213813128,81,301.073555635801,6366.79669008978,267.040984191631,619.412757826829,16.7779747394893,0.555144237629535,16.7202745224472,2019.79998779297,7.97099988857905,215,5.76416707588924,45.3267701011794
"689449",31.9896365256611,66.0621918923693,577.957872277212,10,124.385368658034,130.416464604219,83,296.376977032674,6752.08674052527,281.508796807161,752.418582035535,22.8272473899553,0.309040439830668,17.9650335948018,792.599994659424,6.0209999481837,189,6.74054707921096,45.2172483795876
"689452",31.9896365256611,66.0621918923693,577.957872277212,10,124.385368658034,130.416464604219,83,296.376977032674,6752.08674052527,281.508796807161,752.418582035535,22.8272473899553,0.309040439830668,17.9650335948018,792.599994659424,6.0209999481837,189,6.74054707921096,45.2172483795876
"689464",31.9896365256611,66.0621918923693,577.957872277212,10,124.385368658034,130.416464604219,83,296.376977032674,6752.08674052527,281.508796807161,752.418582035535,22.8272473899553,0.309040439830668,17.9650335948018,792.599994659424,6.0209999481837,189,6.74054707921096,45.2172483795876
"689468",31.9896365256611,66.0621918923693,577.957872277212,10,124.385368658034,130.416464604219,83,296.376977032674,6752.08674052527,281.508796807161,752.418582035535,22.8272473899553,0.309040439830668,17.9650335948018,792.599994659424,6.0209999481837,189,6.74054707921096,45.2172483795876
"689481",34,74.0785744270714,562.230463636583,10.9090784265649,120.31198227153,124.877702772116,83,295.343878273216,6772.73765379526,281.656121726783,820.438517984541,28.8047468692562,0.17126347924896,18.5194523409085,792.599994659424,6.0209999481837,189,6.70177246746684,45.2095266730911
"689530",31,108.298656814275,1214.62105692856,8.02266357394159,281.569912292618,327.38886379984,80,293.522594466248,6604.01357876432,273.477405533752,881.153049279621,31.7423157215282,0.0864337173911928,18.647576594147,1381.43999481201,10.2349998871485,255,5.90251951871283,45.5305117294622
"689578",8,103.68747602776,747.970833933295,22.3935328365516,130.84694208189,141.632527160934,83,300.820882084405,6567.08100886431,277,869.129936302219,38.6094786058046,0.0165831472461207,17.5434360782523,930.96000289917,9.34633332093557,175,5.78563067424422,44.479390399659
"689579",8,103.68747602776,747.970833933295,22.3935328365516,130.84694208189,141.632527160934,83,300.820882084405,6567.08100886431,277,869.129936302219,38.6094786058046,0.0165831472461207,17.5434360782523,930.96000289917,9.34633332093557,175,5.78563067424422,44.479390399659
"689581",8,103.68747602776,747.970833933295,22.3935328365516,130.84694208189,141.632527160934,83,300.820882084405,6567.08100886431,277,869.129936302219,38.6094786058046,0.0165831472461207,17.5434360782523,930.96000289917,9.34633332093557,175,5.78563067424422,44.479390399659
"689705",5.03646910946759,44.3919789436261,715.276803738791,24.7888975206483,138.275371941988,139.126729051997,83,303.812331141067,6468.96306957589,273.976566379581,624.923446701378,21.1960989746379,0.450969768281367,16.3453807771801,794.400005340576,7.19266664882501,144,6.59921573031831,44.4107665701332
"689742",30,83.8082046979496,607.522090271694,20.0575094298806,122.098061319233,122.098061319233,83,299.044733106218,6597.03090629504,276.997427424565,826.024526899211,35.5606711145079,0.0314573243208325,17.6469925954609,794.400005340576,7.19266664882501,144,6.61003912114583,44.3833786740438
"689798",15.7954846612975,71.3978710032414,1027.73698538055,15.6089861444691,204.704493969931,204.704493969931,82,298.314221486158,6547.83262447703,273.685778513842,789.140086426502,28.3684182727763,0.26226369833083,17.8639914027626,1670.04001617432,5.91933321456114,186,5.95774584542347,45.1235879738985
"689830",16.1477149316973,88.4337872194948,847.399176540412,23.7313946198203,147.175486283053,152.967243721695,78,295,6359.20011882083,265.104121280679,797.532445447926,36.4938089620818,0.0806576538088256,16.4502892558453,996.03999710083,8.17566669906179,206,6.57308418979358,43.9971527257932
"689862",15.3180202466256,36.5566954396611,1682.47158099736,9.620835341248,360.445721802864,462.239420396268,80,301.275772565271,6396.88492083795,267,602.068539008738,1.05638502824195,0.621144815056288,16.9606493829428,1865.28002929688,5.81333334048589,187,6.44524186577364,46.0109080202141
"689878",18,32.4116162374297,1732.90497062411,9.21588080397142,368.213694918885,469.69242872271,80,302.038418765183,6384.0766424328,266.745700430845,583.964035031052,1.58511236834311,0.640328402957791,16.9052420875852,1865.28002929688,5.81333334048589,187,6.44467826069841,46.001911667487
"689880",18,32.4116162374297,1732.90497062411,9.21588080397142,368.213694918885,469.69242872271,80,302.038418765183,6384.0766424328,266.745700430845,583.964035031052,1.58511236834311,0.640328402957791,16.9052420875852,1865.28002929688,5.81333334048589,187,6.44467826069841,46.001911667487
"689883",14,41.3502921903448,1663.39650475117,9.29550120038228,355.343774961966,451.925952563121,80,300.912527017771,6413.50554849326,267.087472982229,624.440438817755,6.73317984164766,0.592980447580853,17.1092516868144,1865.28002929688,5.81333334048589,187,6.43233043764165,46.0113000572083
"689907",14,74.6533942302595,1471.72111977605,11.4555909847015,320.215888516941,427.320887272242,80,297.772204507649,6505.68653462075,268.810845558526,732.233275835249,15.7883659615418,0.383553817498315,17.9602876735548,1485.36001586914,7.53366666535537,209,6.68581080613535,46.318846729147
"689925",14,66.1295354991705,1666.93686167104,9.98865867303964,361.813492165403,465.607302455791,80,298.481406357031,6471.30054969886,267.917019179445,698.352750740908,13.6932548962338,0.456873851420971,17.6943321610078,1485.36001586914,7.53366666535537,209,6.68641733052628,46.3278416453671
"689928",14,66.1295354991705,1666.93686167104,9.98865867303964,361.813492165403,465.607302455791,80,298.481406357031,6471.30054969886,267.917019179445,698.352750740908,13.6932548962338,0.456873851420971,17.6943321610078,1485.36001586914,7.53366666535537,209,6.68641733052628,46.3278416453671
"689936",11.4382732449036,83.9359115109993,957.732116057416,29.293140334861,136.673977075352,146.70222232856,72,286.013493524124,6144.07240749661,252.64657016743,744.289256726344,42.5310165166386,0.180965224650156,15.7196939392251,1131.31998825073,8.48433322111766,181,6.68598559694746,43.813219550512
"689937",14,66.1295354991705,1666.93686167104,9.98865867303964,361.813492165403,465.607302455791,80,298.481406357031,6471.30054969886,267.917019179445,698.352750740908,13.6932548962338,0.456873851420971,17.6943321610078,1485.36001586914,7.53366666535537,209,6.68641733052628,46.3278416453671
"689938",11.4382732449036,83.9359115109993,957.732116057416,29.293140334861,136.673977075352,146.70222232856,72,286.013493524124,6144.07240749661,252.64657016743,744.289256726344,42.5310165166386,0.180965224650156,15.7196939392251,1131.31998825073,8.48433322111766,181,6.68598559694746,43.813219550512
"689951",11.4382732449036,83.9359115109993,957.732116057416,29.293140334861,136.673977075352,146.70222232856,72,286.013493524124,6144.07240749661,252.64657016743,744.289256726344,42.5310165166386,0.180965224650156,15.7196939392251,1131.31998825073,8.48433322111766,181,6.68598559694746,43.813219550512
"689973",11.4382732449036,83.9359115109993,957.732116057416,29.293140334861,136.673977075352,146.70222232856,72,286.013493524124,6144.07240749661,252.64657016743,744.289256726344,42.5310165166386,0.180965224650156,15.7196939392251,1131.31998825073,8.48433322111766,181,6.68598559694746,43.813219550512
"689985",22,50.4279470598413,1101.86118459332,19.4557705644303,209.114238869587,209.114238869587,82,300.110359478882,6489.95491708629,271.889640521118,680.173635800204,23.807979079875,0.453408006070905,17.1609474468164,1849.99998474121,5.59366664787134,181,6.02372636628697,45.1668713447275
"689987",22,50.4279470598413,1101.86118459332,19.4557705644303,209.114238869587,209.114238869587,82,300.110359478882,6489.95491708629,271.889640521118,680.173635800204,23.807979079875,0.453408006070905,17.1609474468164,1849.99998474121,5.59366664787134,181,6.02372636628697,45.1668713447275
"690006",22,23.7671538895501,1323.13416480529,15.9920051497603,271.460799878734,271.460799878734,82,302.86549064628,6386.59315706091,269.13450935372,531.697303014959,1.80988625897299,0.648667814418321,16.1041219234321,1849.99998474121,5.59366664787134,181,6.01149257422413,45.1762129247444
"690540",14.7194003585367,90.8250584876425,910.990182340864,27.252532305864,139.818261179722,150.776341071084,72.747467694136,286.747467694136,6163.11180066535,253,772.11065126723,40.0261312405914,0.123383236090874,15.8060303409854,1061.00000762939,8.69133330980937,177,6.63518588962199,43.7969092752965
"690548",14.7194003585367,90.8250584876425,910.990182340864,27.252532305864,139.818261179722,150.776341071084,72.747467694136,286.747467694136,6163.11180066535,253,772.11065126723,40.0261312405914,0.123383236090874,15.8060303409854,1061.00000762939,8.69133330980937,177,6.63518588962199,43.7969092752965
"690562",20.5087759951686,12.6366352292793,1422.88388610811,13.2315320914251,295.584234346716,295.584234346716,82,304.607303059182,6343.89491479712,268.225276978147,511.293461377454,0,0.671622919276731,15.9264053511607,1849.99998474121,5.59366664787134,181,5.99828797910301,45.1675578716058
"690568",20.5087759951686,12.6366352292793,1422.88388610811,13.2315320914251,295.584234346716,295.584234346716,82,304.607303059182,6343.89491479712,268.225276978147,511.293461377454,0,0.671622919276731,15.9264053511607,1849.99998474121,5.59366664787134,181,5.99828797910301,45.1675578716058
"690594",14,60.0886276701589,1708.44912845613,8.09260011347875,374.760502716933,453.400143350286,80,299.113141040926,6454.13006024202,267,699.131962228878,13.2611578827336,0.459618103164731,17.751190101062,1609.04000091553,6.87733343938987,198,6.65743889198105,46.2837037769819
"690595",13.1917624219775,61.6713276371782,1609.71487901945,10.0772890127364,350.489304802961,395.692350201895,78,299.303559583471,6289.18618964133,262,694.635021217377,15.4961807560984,0.491957768035679,17.5516920978477,1775.2799911499,8.07266674743344,216,5.76953916531128,45.9483482805752
"690596",14,60.0886276701589,1708.44912845613,8.09260011347875,374.760502716933,453.400143350286,80,299.113141040926,6454.13006024202,267,699.131962228878,13.2611578827336,0.459618103164731,17.751190101062,1609.04000091553,6.87733343938987,198,6.65743889198105,46.2837037769819
"690599",14,41.2743156965985,1911.57306223964,8,414.623009544053,500.936348192012,80,301.83150438295,6377.8954480864,265.165743599848,619.930871395641,0.981857119457769,0.594670226135673,16.984610528439,1609.04000091553,6.87733343938987,198,6.64506403536418,46.2931151476014
"690600",14,41.2743156965985,1911.57306223964,8,414.623009544053,500.936348192012,80,301.83150438295,6377.8954480864,265.165743599848,619.930871395641,0.981857119457769,0.594670226135673,16.984610528439,1609.04000091553,6.87733343938987,198,6.64506403536418,46.2931151476014
"690602",13.1917624219775,61.6713276371782,1609.71487901945,10.0772890127364,350.489304802961,395.692350201895,78,299.303559583471,6289.18618964133,262,694.635021217377,15.4961807560984,0.491957768035679,17.5516920978477,1775.2799911499,8.07266674743344,216,5.76953916531128,45.9483482805752
"690605",13.1917624219775,61.6713276371782,1609.71487901945,10.0772890127364,350.489304802961,395.692350201895,78,299.303559583471,6289.18618964133,262,694.635021217377,15.4961807560984,0.491957768035679,17.5516920978477,1775.2799911499,8.07266674743344,216,5.76953916531128,45.9483482805752
"690606",13.1917624219775,61.6713276371782,1609.71487901945,10.0772890127364,350.489304802961,395.692350201895,78,299.303559583471,6289.18618964133,262,694.635021217377,15.4961807560984,0.491957768035679,17.5516920978477,1775.2799911499,8.07266674743344,216,5.76953916531128,45.9483482805752
"690611",10,61.3650951049576,1603.16898793125,10.5951122368391,350.414237818138,393.29536650748,78,299.66646539986,6290.04980080853,262.030956704397,694.513680466204,15.5402874993234,0.487129666344655,17.5591548884158,1775.2799911499,8.07266674743344,216,5.76908656174795,45.9393488903416
"690613",10,61.3650951049576,1603.16898793125,10.5951122368391,350.414237818138,393.29536650748,78,299.66646539986,6290.04980080853,262.030956704397,694.513680466204,15.5402874993234,0.487129666344655,17.5591548884158,1775.2799911499,8.07266674743344,216,5.76908656174795,45.9393488903416
"690615",14,41.594699421925,1887.78943314965,8.93637753900021,409.823762236372,502.871320674387,80,301.889103771012,6375.20200270061,265.110896228988,614.731194247984,0.559878763529603,0.606098609123598,17.013723712536,1609.04000091553,6.87733343938987,198,6.64566357737356,46.302110305487
"690617",14,41.594699421925,1887.78943314965,8.93637753900021,409.823762236372,502.871320674387,80,301.889103771012,6375.20200270061,265.110896228988,614.731194247984,0.559878763529603,0.606098609123598,17.013723712536,1609.04000091553,6.87733343938987,198,6.64566357737356,46.302110305487
"690628",14,41.594699421925,1887.78943314965,8.93637753900021,409.823762236372,502.871320674387,80,301.889103771012,6375.20200270061,265.110896228988,614.731194247984,0.559878763529603,0.606098609123598,17.013723712536,1609.04000091553,6.87733343938987,198,6.64566357737356,46.302110305487
"690638",14,59.0568954323163,1231.74074733559,26.4315853154725,198.298874428171,211.723301935338,76.9864301829607,295.568414684528,6215.66820848492,259.418015498433,685.772006235411,34.6702468539015,0.306746576754594,15.8479873520875,973.280006408691,8.28966664075852,176,6.60646237456829,43.9329927223576
"690640",12.2953155348234,55.1018170049575,1298.61708554796,25.5032264914136,211.065009717249,223.630749734588,77,296.496773508586,6209.68885645993,259.01666407426,643.836431095044,30.331615394228,0.385498846278799,15.7763135570784,973.280006408691,8.28966664075852,176,6.60703104409189,43.9419829169246
"690644",12.2953155348234,55.1018170049575,1298.61708554796,25.5032264914136,211.065009717249,223.630749734588,77,296.496773508586,6209.68885645993,259.01666407426,643.836431095044,30.331615394228,0.385498846278799,15.7763135570784,973.280006408691,8.28966664075852,176,6.60703104409189,43.9419829169246
"690646",12.2953155348234,55.1018170049575,1298.61708554796,25.5032264914136,211.065009717249,223.630749734588,77,296.496773508586,6209.68885645993,259.01666407426,643.836431095044,30.331615394228,0.385498846278799,15.7763135570784,973.280006408691,8.28966664075852,176,6.60703104409189,43.9419829169246
"690656",13.1917624219775,61.6713276371782,1609.71487901945,10.0772890127364,350.489304802961,395.692350201895,78,299.303559583471,6289.18618964133,262,694.635021217377,15.4961807560984,0.491957768035679,17.5516920978477,1775.2799911499,8.07266674743344,216,5.76953916531128,45.9483482805752
"690659",10,63.7094246004682,1621.16488302463,9.6257061209586,357.972579358176,403.290575399532,78,299.195114404231,6294.95758737602,262.07803090357,700.158036284182,16.2573562184036,0.478768364551154,17.5560934502205,1775.2799911499,8.07266674743344,216,5.75618757487084,45.9396638788806
"690661",10,63.7094246004682,1621.16488302463,9.6257061209586,357.972579358176,403.290575399532,78,299.195114404231,6294.95758737602,262.07803090357,700.158036284182,16.2573562184036,0.478768364551154,17.5560934502205,1775.2799911499,8.07266674743344,216,5.75618757487084,45.9396638788806
"690664",10,63.7094246004682,1621.16488302463,9.6257061209586,357.972579358176,403.290575399532,78,299.195114404231,6294.95758737602,262.07803090357,700.158036284182,16.2573562184036,0.478768364551154,17.5560934502205,1775.2799911499,8.07266674743344,216,5.75618757487084,45.9396638788806
"690698",20.9352764717087,115.974153335669,1069.94913940975,8,237.00546293773,261.990980164528,81,292.14463636145,6714.88464490642,277.186674477599,917.037000395948,38.6706832777576,-0.0277863169774832,18.9748419074682,1154.36000823975,10.9340000152588,265,6.1319342731874,45.5063235831399
"690789",18,57.18498918998,1783.63487243905,10.5498077376857,384.958388914003,459.62949720002,77,299.744072337179,6217.75440365857,258,658.124701044652,16.1970049216737,0.561352610632555,17.2098319592989,1903.35999298096,6.98833344926437,200,5.84987924704415,46.2527187211524
"690791",26,19.6426228219875,1041.28342955,19.3918469568965,208.085520989894,209.404483688813,82,306.026814567716,6329.01596738028,269,515.97712562056,13.6645595881538,0.610017340749776,15.4005922653839,1114.48001098633,4.36799999773502,171,6.59179209018721,44.293867585713
"690806",25.5671588199869,19.0571939734197,1066.36129690243,21.3909569424629,202.996799090381,202.996799090381,82,306.585873138831,6329.88358176513,269.037187274629,517.604076321818,13.5967158272856,0.60731960651711,15.4277382648297,1114.48001098633,4.36799999773502,171,6.59236205277822,44.3028596027988
"690809",18.0047207089402,84.5049557575533,1423.77480229711,16.5093186023361,292.842498951303,330.295905939623,77,297,6291.49305304875,259.997906435948,759.876374980127,22.866831165696,0.354847711878693,17.8710862330329,1594.48002624512,8.13833325107892,218,5.73222483380281,46.2375843693914
"690810",21.3297413042953,81.1366992463426,1526.64817271586,14.1315228985679,320.63802899783,370.018099686288,77,297,6276.40584453816,259.568118836443,744.990728735248,19.6199898646485,0.388523867612298,17.7998308635097,1693.67999267578,7.69033338328203,209,5.73267384592499,46.2465837805112
"690812",25.5671588199869,19.0571939734197,1066.36129690243,21.3909569424629,202.996799090381,202.996799090381,82,306.585873138831,6329.88358176513,269.037187274629,517.604076321818,13.5967158272856,0.60731960651711,15.4277382648297,1114.48001098633,4.36799999773502,171,6.59236205277822,44.3028596027988
"690818",25.5671588199869,19.0571939734197,1066.36129690243,21.3909569424629,202.996799090381,202.996799090381,82,306.585873138831,6329.88358176513,269.037187274629,517.604076321818,13.5967158272856,0.60731960651711,15.4277382648297,1114.48001098633,4.36799999773502,171,6.59236205277822,44.3028596027988
"690819",18.0047207089402,84.5049557575533,1423.77480229711,16.5093186023361,292.842498951303,330.295905939623,77,297,6291.49305304875,259.997906435948,759.876374980127,22.866831165696,0.354847711878693,17.8710862330329,1594.48002624512,8.13833325107892,218,5.73222483380281,46.2375843693914
"690824",18.0047207089402,84.5049557575533,1423.77480229711,16.5093186023361,292.842498951303,330.295905939623,77,297,6291.49305304875,259.997906435948,759.876374980127,22.866831165696,0.354847711878693,17.8710862330329,1594.48002624512,8.13833325107892,218,5.73222483380281,46.2375843693914
"690827",18.0047207089402,84.5049557575533,1423.77480229711,16.5093186023361,292.842498951303,330.295905939623,77,297,6291.49305304875,259.997906435948,759.876374980127,22.866831165696,0.354847711878693,17.8710862330329,1594.48002624512,8.13833325107892,218,5.73222483380281,46.2375843693914
"690840",16,44.7116352880907,1702.43372364645,8.15796845894062,382.424143476814,382.424143476814,81,301.786664180875,6361.23835419864,267.213335819125,632.6710056712,18.3789291678507,0.530515968923282,16.7951831777223,2019.79998779297,7.97099988857905,215,5.76372038982474,45.3177711989704
"690843",16,44.7116352880907,1702.43372364645,8.15796845894062,382.424143476814,382.424143476814,81,301.786664180875,6361.23835419864,267.213335819125,632.6710056712,18.3789291678507,0.530515968923282,16.7951831777223,2019.79998779297,7.97099988857905,215,5.76372038982474,45.3177711989704
"690847",16,44.7116352880907,1702.43372364645,8.15796845894062,382.424143476814,382.424143476814,81,301.786664180875,6361.23835419864,267.213335819125,632.6710056712,18.3789291678507,0.530515968923282,16.7951831777223,2019.79998779297,7.97099988857905,215,5.76372038982474,45.3177711989704
"690852",16,48.1368708821225,1734.28919324188,7.07066965330965,397.451106564807,397.451106564807,81,300.988248048859,6373.54764147496,268.010921444828,632.329852540341,20.3418171670384,0.536911155853436,16.6730452228617,2019.79998779297,7.97099988857905,215,5.75096528846748,45.3180855660696
"690861",26,35.7363411628938,823.069624784961,21.5026468277778,162.146235568168,162.146235568168,82.0773112001951,304.69194526644,6384.09703625021,270.944006380766,582.377444326474,31.0036072649446,0.513053311385129,15.8266863552806,1223.80000305176,3.08766667842865,157,6.56675270951717,44.2946833432474
"690863",26,35.7363411628938,823.069624784961,21.5026468277778,162.146235568168,162.146235568168,82.0773112001951,304.69194526644,6384.09703625021,270.944006380766,582.377444326474,31.0036072649446,0.513053311385129,15.8266863552806,1223.80000305176,3.08766667842865,157,6.56675270951717,44.2946833432474
"690868",16,54.1694004619083,1655.02927245238,6.07449001074257,389.351415179422,390.314581254471,81,300.109442886604,6391.50009175593,267.962343914208,654.111996871615,14.65912941749,0.50526893588397,16.9185675700842,2019.79998779297,7.97099988857905,215,5.75140991633575,45.3270845195876
"690869",26,35.7363411628938,823.069624784961,21.5026468277778,162.146235568168,162.146235568168,82.0773112001951,304.69194526644,6384.09703625021,270.944006380766,582.377444326474,31.0036072649446,0.513053311385129,15.8266863552806,1223.80000305176,3.08766667842865,157,6.56675270951717,44.2946833432474
"690875",16,54.1694004619083,1655.02927245238,6.07449001074257,389.351415179422,390.314581254471,81,300.109442886604,6391.50009175593,267.962343914208,654.111996871615,14.65912941749,0.50526893588397,16.9185675700842,2019.79998779297,7.97099988857905,215,5.75140991633575,45.3270845195876
"690885",16,45.967697063819,1714.70748257097,6.19399812655893,402.714168703398,404.52213813128,81,301.073555635801,6366.79669008978,267.040984191631,619.412757826829,16.7779747394893,0.555144237629535,16.7202745224472,2019.79998779297,7.97099988857905,215,5.76416707588924,45.3267701011794
"690890",16,45.967697063819,1714.70748257097,6.19399812655893,402.714168703398,404.52213813128,81,301.073555635801,6366.79669008978,267.040984191631,619.412757826829,16.7779747394893,0.555144237629535,16.7202745224472,2019.79998779297,7.97099988857905,215,5.76416707588924,45.3267701011794
"690908",16,48.1368708821225,1734.28919324188,7.07066965330965,397.451106564807,397.451106564807,81,300.988248048859,6373.54764147496,268.010921444828,632.329852540341,20.3418171670384,0.536911155853436,16.6730452228617,2019.79998779297,7.97099988857905,215,5.75096528846748,45.3180855660696
"690912",16,48.1368708821225,1734.28919324188,7.07066965330965,397.451106564807,397.451106564807,81,300.988248048859,6373.54764147496,268.010921444828,632.329852540341,20.3418171670384,0.536911155853436,16.6730452228617,2019.79998779297,7.97099988857905,215,5.75096528846748,45.3180855660696
"690979",19,65.2628187375091,1001.22006088728,27.5310684707295,169.283520435373,178.628352261925,83,304.408180144321,6464.33916370077,274,693.216820253098,28.1178629234443,0.350815965652089,16.6623980755041,1022.32001113892,8.39533336162567,160,5.93640967703598,44.475477227119
"691008",24.3683492072803,103.216026630488,1278.61981438219,8,295.999991188019,343.854442181238,80,294.010160075637,6588.93949915333,272.989839924363,867.707445820107,31.4039960275353,0.122164410687876,18.5184825575095,1381.43999481201,10.2349998871485,255,5.91484972974152,45.5211815140914
"691018",19,65.2628187375091,1001.22006088728,27.5310684707295,169.283520435373,178.628352261925,83,304.408180144321,6464.33916370077,274,693.216820253098,28.1178629234443,0.350815965652089,16.6623980755041,1022.32001113892,8.39533336162567,160,5.93640967703598,44.475477227119
"691023",19,65.2628187375091,1001.22006088728,27.5310684707295,169.283520435373,178.628352261925,83,304.408180144321,6464.33916370077,274,693.216820253098,28.1178629234443,0.350815965652089,16.6623980755041,1022.32001113892,8.39533336162567,160,5.93640967703598,44.475477227119
"691045",18.8625282203357,96.1182757958455,576.32375399473,18.4318139919037,113.204802911655,113.204802911655,84,297.025600363957,6731.88221171063,281.974399636043,915.999254359806,44.8722052958841,-0.145088314131945,18.6663944872634,796.759994506836,8.66966664989789,174,6.54946683240917,44.619642115132
"691047",18,96.9633585767757,587.458584967052,17.2578678191652,117.472437070478,117.472437070478,84,297,6735.5753846883,282,916.158230949668,45.1553273585876,-0.143817479936877,18.6606900787906,796.759994506836,8.66966664989789,174,6.54890050791108,44.6106486259469
"691059",18,96.9633585767757,587.458584967052,17.2578678191652,117.472437070478,117.472437070478,84,297,6735.5753846883,282,916.158230949668,45.1553273585876,-0.143817479936877,18.6606900787906,796.759994506836,8.66966664989789,174,6.54890050791108,44.6106486259469
"691076",9,33.7572356541488,792.072009965318,17.055015153172,158.300503452854,171.278059989856,84,303.96340998794,6494.28987183339,275.204619695572,578.082832017064,20.568707761497,0.539071431296537,16.0297513671041,1047.15998840332,4.2056666413943,167,6.63354879356537,44.5538246448936
"691080",9,33.7572356541488,792.072009965318,17.055015153172,158.300503452854,171.278059989856,84,303.96340998794,6494.28987183339,275.204619695572,578.082832017064,20.568707761497,0.539071431296537,16.0297513671041,1047.15998840332,4.2056666413943,167,6.63354879356537,44.5538246448936
"691098",26.9103026101398,82.2258691808443,1496.92824336317,6.6334192304611,341.695524258893,387.488645882078,80,296.565106052919,6481.48543453385,269.531497522396,794.777715213348,25.6469932439264,0.292260166698357,18.0345288338685,1492.67999267578,9.46266667048137,246,5.8252397830448,45.5234720624319
"691105",27.1136109909388,101.942357163858,1379.16400512122,8.00768174092838,309.6722193637,366.734353981429,80,294.263411464195,6552.14739377816,271.78623741322,855.035125762385,30.166085790664,0.155346997451756,18.469870080961,1492.67999267578,9.46266667048137,246,5.82569810050855,45.5324709998806
"691183",19,65.2628187375091,1001.22006088728,27.5310684707295,169.283520435373,178.628352261925,83,304.408180144321,6464.33916370077,274,693.216820253098,28.1178629234443,0.350815965652089,16.6623980755041,1022.32001113892,8.39533336162567,160,5.93640967703598,44.475477227119
"691196",17,37.6252145799623,1440.55321200211,6.72148484460151,329.640099292805,369.590832093119,81.0219769480393,300.579007258836,6455.23714565306,270.595670903267,613.45048368382,15.3163863643439,0.558357467210461,16.8679802286139,1693.36000823975,5.87166681140661,186,6.1070474416254,45.2907390956367
"691197",17,37.6252145799623,1440.55321200211,6.72148484460151,329.640099292805,369.590832093119,81.0219769480393,300.579007258836,6455.23714565306,270.595670903267,613.45048368382,15.3163863643439,0.558357467210461,16.8679802286139,1693.36000823975,5.87166681140661,186,6.1070474416254,45.2907390956367
"691203",13,21.4083519814447,1231.57691609418,7.92696864349286,277.234411286072,286.944350526946,82,302.926968643493,6405.5342552839,270,525.462352113438,0.292032974371432,0.656407530680207,16.1151925561463,1659.56000518799,5.92966660857201,184,6.10153715577629,45.1917686132428
"691204",13,21.4083519814447,1231.57691609418,7.92696864349286,277.234411286072,286.944350526946,82,302.926968643493,6405.5342552839,270,525.462352113438,0.292032974371432,0.656407530680207,16.1151925561463,1659.56000518799,5.92966660857201,184,6.10153715577629,45.1917686132428
